"","min_2","max_other","target_score","gene","rank"
"JAG2",0.73,1.99,-1.26,"JAG2",7888
"KCNH8",0,1.26,-1.26,"KCNH8",7889
"KLK5",0,1.26,-1.26,"KLK5",7890
"LAMA4",0,1.26,-1.26,"LAMA4",7891
"MCFD2",1.61,2.87,-1.26,"MCFD2",7892
"MYH11",0,1.26,-1.26,"MYH11",7893
"NPEPL1",1.3,2.56,-1.26,"NPEPL1",7894
"NTRK2",0,1.26,-1.26,"NTRK2",7895
"POPDC2",0,1.26,-1.26,"POPDC2",7896
"PRRT1",0,1.26,-1.26,"PRRT1",7897
"REXO4",1.55,2.81,-1.26,"REXO4",7898
"RHOD",0,1.26,-1.26,"RHOD",7899
"RP11.211G3.2",0.23,1.49,-1.26,"RP11.211G3.2",7900
"SUV39H1",1.05,2.31,-1.26,"SUV39H1",7901
"TET3",1.14,2.4,-1.26,"TET3",7902
"TIGD3",0,1.26,-1.26,"TIGD3",7903
"WDR60",0.47,1.73,-1.26,"WDR60",7904
"XPNPEP3",0.33,1.59,-1.26,"XPNPEP3",7905
"ZDBF2",0,1.26,-1.26,"ZDBF2",7906
"ARHGAP15",3.31,4.57,-1.26,"ARHGAP15",7907
"ARMC10",1.98,3.24,-1.26,"ARMC10",7908
"CDC16",2.71,3.97,-1.26,"CDC16",7909
"CDK5RAP1",2.21,3.47,-1.26,"CDK5RAP1",7910
"COPA",2.86,4.12,-1.26,"COPA",7911
"COQ10B",2.53,3.79,-1.26,"COQ10B",7912
"CRTC3",2.9,4.16,-1.26,"CRTC3",7913
"DDX41",2.26,3.52,-1.26,"DDX41",7914
"ENTPD5",0.57,1.83,-1.26,"ENTPD5",7915
"GNPTG",2.78,4.04,-1.26,"GNPTG",7916
"IBTK",2.32,3.58,-1.26,"IBTK",7917
"MFSD3",0.59,1.85,-1.26,"MFSD3",7918
"MSL1",3.69,4.95,-1.26,"MSL1",7919
"NLK",1.42,2.68,-1.26,"NLK",7920
"PTP4A1",3.85,5.11,-1.26,"PTP4A1",7921
"SAP30",2.32,3.58,-1.26,"SAP30",7922
"SMAD7",2.61,3.87,-1.26,"SMAD7",7923
"TBC1D5",2.11,3.37,-1.26,"TBC1D5",7924
"TNRC6C",3.23,4.49,-1.26,"TNRC6C",7925
"TP53I13",2.26,3.52,-1.26,"TP53I13",7926
"TRIM41",1.71,2.97,-1.26,"TRIM41",7927
"ZNF529",1.48,2.74,-1.26,"ZNF529",7928
"RPLP0",6.79,8.05,-1.26,"RPLP0",7929
"CIR1",3.25,4.52,-1.27,"CIR1",7930
"JUN",7.27,8.54,-1.27,"JUN",7931
"MYLIP",3.54,4.81,-1.27,"MYLIP",7932
"RPL26",6.75,8.02,-1.27,"RPL26",7933
"SUZ12",3.16,4.43,-1.27,"SUZ12",7934
"CLN5",1.32,2.59,-1.27,"CLN5",7935
"MREG",0.99,2.26,-1.27,"MREG",7936
"RP2",1.3,2.57,-1.27,"RP2",7937
"ABO",0,1.27,-1.27,"ABO",7938
"AGAP5",0,1.27,-1.27,"AGAP5",7939
"ALDH6A1",0.56,1.83,-1.27,"ALDH6A1",7940
"ARFGEF1",1.92,3.19,-1.27,"ARFGEF1",7941
"B4GAT1",0,1.27,-1.27,"B4GAT1",7942
"CCNB1",0.72,1.99,-1.27,"CCNB1",7943
"CDO1",0,1.27,-1.27,"CDO1",7944
"COL4A4",0,1.27,-1.27,"COL4A4",7945
"CRCP",1.73,3,-1.27,"CRCP",7946
"DPH6",0.88,2.15,-1.27,"DPH6",7947
"DRAXIN",0.83,2.1,-1.27,"DRAXIN",7948
"EIF4G3",2.41,3.68,-1.27,"EIF4G3",7949
"ERCC4",0.51,1.78,-1.27,"ERCC4",7950
"ETV6",2.02,3.29,-1.27,"ETV6",7951
"FBXO27",0,1.27,-1.27,"FBXO27",7952
"FKBP10",0,1.27,-1.27,"FKBP10",7953
"FOLR3",0,1.27,-1.27,"FOLR3",7954
"FOXJ2",2,3.27,-1.27,"FOXJ2",7955
"GPAA1",2.35,3.62,-1.27,"GPAA1",7956
"KBTBD7",0.43,1.7,-1.27,"KBTBD7",7957
"KLHL6",2.01,3.28,-1.27,"KLHL6",7958
"KLRC4",0.27,1.54,-1.27,"KLRC4",7959
"LMAN2L",0.77,2.04,-1.27,"LMAN2L",7960
"LZTFL1",1.02,2.29,-1.27,"LZTFL1",7961
"MLLT11",0.14,1.41,-1.27,"MLLT11",7962
"MMRN2",0,1.27,-1.27,"MMRN2",7963
"MT1X",2.22,3.49,-1.27,"MT1X",7964
"MTOR",1.48,2.75,-1.27,"MTOR",7965
"MUT",1.27,2.54,-1.27,"MUT",7966
"NOL4L",1.83,3.1,-1.27,"NOL4L",7967
"NSRP1",1.92,3.19,-1.27,"NSRP1",7968
"P2RY6",0,1.27,-1.27,"P2RY6",7969
"PAQR7",0,1.27,-1.27,"PAQR7",7970
"PDIK1L",0.58,1.85,-1.27,"PDIK1L",7971
"PET117",0.49,1.76,-1.27,"PET117",7972
"PNKP",2.19,3.46,-1.27,"PNKP",7973
"PPP1R1B",0,1.27,-1.27,"PPP1R1B",7974
"PTRH2",0.77,2.04,-1.27,"PTRH2",7975
"RPL3L",0,1.27,-1.27,"RPL3L",7976
"TCP11L1",0.34,1.61,-1.27,"TCP11L1",7977
"TNKS",1.73,3,-1.27,"TNKS",7978
"TRIOBP",3.4,4.67,-1.27,"TRIOBP",7979
"UPRT",0.96,2.23,-1.27,"UPRT",7980
"WDR35",0.34,1.61,-1.27,"WDR35",7981
"WNT2B",0,1.27,-1.27,"WNT2B",7982
"ZBTB14",0.93,2.2,-1.27,"ZBTB14",7983
"ZNF530",0.17,1.44,-1.27,"ZNF530",7984
"ZNF692",0.7,1.97,-1.27,"ZNF692",7985
"ZNF773",0.48,1.75,-1.27,"ZNF773",7986
"DNAJB12",1.47,2.74,-1.27,"DNAJB12",7987
"FBXO44",1.47,2.74,-1.27,"FBXO44",7988
"FOPNL",1.97,3.24,-1.27,"FOPNL",7989
"MOSPD2",1.16,2.43,-1.27,"MOSPD2",7990
"RPL39L",0.95,2.22,-1.27,"RPL39L",7991
"SMG6",1.41,2.68,-1.27,"SMG6",7992
"RAB1A",3.71,4.98,-1.27,"RAB1A",7993
"AIM1",4.44,5.72,-1.28,"AIM1",7994
"PAG1",4.53,5.81,-1.28,"PAG1",7995
"RPS20",7.66,8.94,-1.28,"RPS20",7996
"CAMK4",2.43,3.71,-1.28,"CAMK4",7997
"ECI2",1.85,3.13,-1.28,"ECI2",7998
"EPS8L2",1.77,3.05,-1.28,"EPS8L2",7999
"FEM1B",1.81,3.09,-1.28,"FEM1B",8000
"GIMAP1",3.1,4.38,-1.28,"GIMAP1",8001
"LONRF3",0.11,1.39,-1.28,"LONRF3",8002
"NELL2",2.52,3.8,-1.28,"NELL2",8003
"NPEPPS",2.43,3.71,-1.28,"NPEPPS",8004
"PQLC2",0.37,1.65,-1.28,"PQLC2",8005
"PSMG4",1.83,3.11,-1.28,"PSMG4",8006
"RAB14",2.64,3.92,-1.28,"RAB14",8007
"RABL2A",0.64,1.92,-1.28,"RABL2A",8008
"SGCB",0.62,1.9,-1.28,"SGCB",8009
"SIRT6",1.54,2.82,-1.28,"SIRT6",8010
"TMEM223",1.29,2.57,-1.28,"TMEM223",8011
"VAMP1",1.48,2.76,-1.28,"VAMP1",8012
"ACCS",0.52,1.8,-1.28,"ACCS",8013
"BZW2",1.34,2.62,-1.28,"BZW2",8014
"CDRT4",0,1.28,-1.28,"CDRT4",8015
"COX19",1.66,2.94,-1.28,"COX19",8016
"DLGAP3",0,1.28,-1.28,"DLGAP3",8017
"EML6",0,1.28,-1.28,"EML6",8018
"FAM208B",1.28,2.56,-1.28,"FAM208B",8019
"FAM71A",0,1.28,-1.28,"FAM71A",8020
"FTCDNL1",0,1.28,-1.28,"FTCDNL1",8021
"HDHD2",1.86,3.14,-1.28,"HDHD2",8022
"HRASLS5",0,1.28,-1.28,"HRASLS5",8023
"INHBB",0,1.28,-1.28,"INHBB",8024
"LURAP1L",0,1.28,-1.28,"LURAP1L",8025
"MRPL12",1.49,2.77,-1.28,"MRPL12",8026
"NDUFS1",1.93,3.21,-1.28,"NDUFS1",8027
"NIPSNAP3B",0,1.28,-1.28,"NIPSNAP3B",8028
"OTUD7A",0.06,1.34,-1.28,"OTUD7A",8029
"PALM",0,1.28,-1.28,"PALM",8030
"PDCD1LG2",0,1.28,-1.28,"PDCD1LG2",8031
"POLR3C",1.34,2.62,-1.28,"POLR3C",8032
"POU3F1",0.42,1.7,-1.28,"POU3F1",8033
"PRKCDBP",0.05,1.33,-1.28,"PRKCDBP",8034
"RAMP2",0,1.28,-1.28,"RAMP2",8035
"RRS1",1.61,2.89,-1.28,"RRS1",8036
"SHF",0,1.28,-1.28,"SHF",8037
"SIK1",0.69,1.97,-1.28,"SIK1",8038
"SLC15A2",0,1.28,-1.28,"SLC15A2",8039
"SLC27A5",0.41,1.69,-1.28,"SLC27A5",8040
"SPATA24",0.09,1.37,-1.28,"SPATA24",8041
"TEAD3",0,1.28,-1.28,"TEAD3",8042
"TNFRSF10A",1.78,3.06,-1.28,"TNFRSF10A",8043
"TREML1",0,1.28,-1.28,"TREML1",8044
"ZBED6",0.25,1.53,-1.28,"ZBED6",8045
"ZNF326",1.53,2.81,-1.28,"ZNF326",8046
"ZNF598",1.32,2.6,-1.28,"ZNF598",8047
"CDKN2D",3.21,4.49,-1.28,"CDKN2D",8048
"FIBP",2.38,3.66,-1.28,"FIBP",8049
"FMR1",2.26,3.54,-1.28,"FMR1",8050
"GADD45A",2.42,3.7,-1.28,"GADD45A",8051
"GLRX5",2.57,3.85,-1.28,"GLRX5",8052
"HAX1",2.92,4.2,-1.28,"HAX1",8053
"MAVS",2.38,3.66,-1.28,"MAVS",8054
"PJA2",2.88,4.16,-1.28,"PJA2",8055
"RPL5",6.63,7.91,-1.28,"RPL5",8056
"SLC1A4",1.38,2.66,-1.28,"SLC1A4",8057
"VPS51",3.13,4.41,-1.28,"VPS51",8058
"GTF2A2",3.18,4.47,-1.29,"GTF2A2",8059
"NCKAP1L",3.93,5.22,-1.29,"NCKAP1L",8060
"UXT",3.93,5.22,-1.29,"UXT",8061
"FAM220A",0.78,2.07,-1.29,"FAM220A",8062
"NBPF26",1.24,2.53,-1.29,"NBPF26",8063
"NUDT9",1.01,2.3,-1.29,"NUDT9",8064
"RBM28",1.28,2.57,-1.29,"RBM28",8065
"RNF157",1.36,2.65,-1.29,"RNF157",8066
"SNAPC1",0.76,2.05,-1.29,"SNAPC1",8067
"ANGPT2",0,1.29,-1.29,"ANGPT2",8068
"ANKRD17",2.1,3.39,-1.29,"ANKRD17",8069
"AP4M1",0.69,1.98,-1.29,"AP4M1",8070
"APC",1.48,2.77,-1.29,"APC",8071
"ARL4C",5.63,6.92,-1.29,"ARL4C",8072
"C2CD3",1.46,2.75,-1.29,"C2CD3",8073
"CACTIN",1.4,2.69,-1.29,"CACTIN",8074
"CEP85L",2.16,3.45,-1.29,"CEP85L",8075
"CLCN6",0.57,1.86,-1.29,"CLCN6",8076
"CWF19L1",1.21,2.5,-1.29,"CWF19L1",8077
"DUSP11",2.19,3.48,-1.29,"DUSP11",8078
"ELOVL2",0,1.29,-1.29,"ELOVL2",8079
"ERCC1",1.83,3.12,-1.29,"ERCC1",8080
"FAHD1",0.58,1.87,-1.29,"FAHD1",8081
"FAM126A",1.46,2.75,-1.29,"FAM126A",8082
"FANCD2",0.57,1.86,-1.29,"FANCD2",8083
"FBXW7",2.04,3.33,-1.29,"FBXW7",8084
"GPR155",2.58,3.87,-1.29,"GPR155",8085
"HMCN1",0,1.29,-1.29,"HMCN1",8086
"IPO5",2.03,3.32,-1.29,"IPO5",8087
"IRF2BPL",2.34,3.63,-1.29,"IRF2BPL",8088
"KCNJ8",0,1.29,-1.29,"KCNJ8",8089
"LAMTOR1",3.55,4.84,-1.29,"LAMTOR1",8090
"LIFR",0,1.29,-1.29,"LIFR",8091
"LRPPRC",2.18,3.47,-1.29,"LRPPRC",8092
"LYRM2",2.43,3.72,-1.29,"LYRM2",8093
"MRPS31",1.27,2.56,-1.29,"MRPS31",8094
"NAGLU",1.79,3.08,-1.29,"NAGLU",8095
"NCLN",2.12,3.41,-1.29,"NCLN",8096
"NHLRC4",0.05,1.34,-1.29,"NHLRC4",8097
"PRPS2",1.54,2.83,-1.29,"PRPS2",8098
"SERAC1",0.5,1.79,-1.29,"SERAC1",8099
"SLC25A36",2.21,3.5,-1.29,"SLC25A36",8100
"SLC35A1",1.25,2.54,-1.29,"SLC35A1",8101
"SLIT3",0,1.29,-1.29,"SLIT3",8102
"SMIM22",0,1.29,-1.29,"SMIM22",8103
"SMN2",0.98,2.27,-1.29,"SMN2",8104
"SUSD1",1.04,2.33,-1.29,"SUSD1",8105
"TMEM45B",0,1.29,-1.29,"TMEM45B",8106
"TRIM36",0,1.29,-1.29,"TRIM36",8107
"TSEN15",1.81,3.1,-1.29,"TSEN15",8108
"UBA52",6.95,8.24,-1.29,"UBA52",8109
"WDR75",0.96,2.25,-1.29,"WDR75",8110
"ZNF775",0.92,2.21,-1.29,"ZNF775",8111
"EMC2",1.43,2.72,-1.29,"EMC2",8112
"HIST1H2BK",1.2,2.49,-1.29,"HIST1H2BK",8113
"ITFG2",1.66,2.95,-1.29,"ITFG2",8114
"PTBP3",3.57,4.86,-1.29,"PTBP3",8115
"STAG2",3.32,4.61,-1.29,"STAG2",8116
"AKR7A2",2.54,3.84,-1.3,"AKR7A2",8117
"ARHGEF19",0.64,1.94,-1.3,"ARHGEF19",8118
"ATXN3",2.1,3.4,-1.3,"ATXN3",8119
"CD48",5.32,6.62,-1.3,"CD48",8120
"CHCHD6",0.08,1.38,-1.3,"CHCHD6",8121
"CLUH",1.48,2.78,-1.3,"CLUH",8122
"COPG2",1.1,2.4,-1.3,"COPG2",8123
"DYRK1A",3.08,4.38,-1.3,"DYRK1A",8124
"EBLN2",0.75,2.05,-1.3,"EBLN2",8125
"GATAD1",2,3.3,-1.3,"GATAD1",8126
"HCLS1",5.48,6.78,-1.3,"HCLS1",8127
"IGFL2",0.11,1.41,-1.3,"IGFL2",8128
"INPP4B",2.37,3.67,-1.3,"INPP4B",8129
"KCNQ5",0.37,1.67,-1.3,"KCNQ5",8130
"PBRM1",2.58,3.88,-1.3,"PBRM1",8131
"PHF3",2.6,3.9,-1.3,"PHF3",8132
"PIGP",1.6,2.9,-1.3,"PIGP",8133
"PLD1",0.4,1.7,-1.3,"PLD1",8134
"RGS3",2.02,3.32,-1.3,"RGS3",8135
"SUPT4H1",3.67,4.97,-1.3,"SUPT4H1",8136
"TNIP1",3.8,5.1,-1.3,"TNIP1",8137
"TTC33",1.08,2.38,-1.3,"TTC33",8138
"ZNF891",0.38,1.68,-1.3,"ZNF891",8139
"ADSSL1",0,1.3,-1.3,"ADSSL1",8140
"ANKRD35",0.17,1.47,-1.3,"ANKRD35",8141
"ARL5B",1.05,2.35,-1.3,"ARL5B",8142
"B3GALT2",0,1.3,-1.3,"B3GALT2",8143
"BBIP1",1.28,2.58,-1.3,"BBIP1",8144
"CCDC102B",0,1.3,-1.3,"CCDC102B",8145
"GPT2",0,1.3,-1.3,"GPT2",8146
"LSS",1.43,2.73,-1.3,"LSS",8147
"MSS51",0,1.3,-1.3,"MSS51",8148
"NAALADL2",0,1.3,-1.3,"NAALADL2",8149
"NCKAP5",0,1.3,-1.3,"NCKAP5",8150
"PDE12",1.76,3.06,-1.3,"PDE12",8151
"PSKH1",1.49,2.79,-1.3,"PSKH1",8152
"RALGAPA2",1.84,3.14,-1.3,"RALGAPA2",8153
"SAMD12",0,1.3,-1.3,"SAMD12",8154
"SLC25A13",0.56,1.86,-1.3,"SLC25A13",8155
"SLC25A22",1.28,2.58,-1.3,"SLC25A22",8156
"SLC26A6",0.76,2.06,-1.3,"SLC26A6",8157
"SOD3",0,1.3,-1.3,"SOD3",8158
"SRGAP1",0,1.3,-1.3,"SRGAP1",8159
"TIMM8A",0.48,1.78,-1.3,"TIMM8A",8160
"TKTL1",0,1.3,-1.3,"TKTL1",8161
"ZNF664",1.49,2.79,-1.3,"ZNF664",8162
"DDX52",1.4,2.7,-1.3,"DDX52",8163
"INSIG1",2.26,3.56,-1.3,"INSIG1",8164
"MRPL49",2.63,3.93,-1.3,"MRPL49",8165
"NKIRAS2",2.26,3.56,-1.3,"NKIRAS2",8166
"PPIL2",2.28,3.58,-1.3,"PPIL2",8167
"STX6",2.51,3.81,-1.3,"STX6",8168
"TMEM184B",1.65,2.95,-1.3,"TMEM184B",8169
"ZBTB44",2.63,3.93,-1.3,"ZBTB44",8170
"CDC42EP3",3.24,4.55,-1.31,"CDC42EP3",8171
"LCP1",6.28,7.59,-1.31,"LCP1",8172
"SNX3",3.7,5.01,-1.31,"SNX3",8173
"FANCL",1.3,2.61,-1.31,"FANCL",8174
"NUDT7",0.11,1.42,-1.31,"NUDT7",8175
"PNPLA8",1.97,3.28,-1.31,"PNPLA8",8176
"RNF19B",1.82,3.13,-1.31,"RNF19B",8177
"ZNF274",1.84,3.15,-1.31,"ZNF274",8178
"ABCA8",0,1.31,-1.31,"ABCA8",8179
"AHCY",0.87,2.18,-1.31,"AHCY",8180
"CAMK2D",2.52,3.83,-1.31,"CAMK2D",8181
"CBX5",2.52,3.83,-1.31,"CBX5",8182
"CCBE1",0,1.31,-1.31,"CCBE1",8183
"CCDC126",0.47,1.78,-1.31,"CCDC126",8184
"CENPO",0.18,1.49,-1.31,"CENPO",8185
"CORO2B",0,1.31,-1.31,"CORO2B",8186
"CWC25",1.85,3.16,-1.31,"CWC25",8187
"DDAH1",0,1.31,-1.31,"DDAH1",8188
"DYNLT3",2.01,3.32,-1.31,"DYNLT3",8189
"EBPL",1.5,2.81,-1.31,"EBPL",8190
"EHMT2",2.38,3.69,-1.31,"EHMT2",8191
"FAM162A",2.13,3.44,-1.31,"FAM162A",8192
"FAM3C",2.03,3.34,-1.31,"FAM3C",8193
"FBXO18",2.35,3.66,-1.31,"FBXO18",8194
"FZD5",0,1.31,-1.31,"FZD5",8195
"GBA2",2.01,3.32,-1.31,"GBA2",8196
"LGR4",0,1.31,-1.31,"LGR4",8197
"LINGO4",0,1.31,-1.31,"LINGO4",8198
"LPCAT3",1.94,3.25,-1.31,"LPCAT3",8199
"MRPL11",2.3,3.61,-1.31,"MRPL11",8200
"MST1",0,1.31,-1.31,"MST1",8201
"MTERF3",0.53,1.84,-1.31,"MTERF3",8202
"MXRA8",0,1.31,-1.31,"MXRA8",8203
"NDC1",0.65,1.96,-1.31,"NDC1",8204
"OXER1",0,1.31,-1.31,"OXER1",8205
"PDK2",1.13,2.44,-1.31,"PDK2",8206
"PHACTR4",2.69,4,-1.31,"PHACTR4",8207
"PHYHD1",0,1.31,-1.31,"PHYHD1",8208
"PNPLA4",0.21,1.52,-1.31,"PNPLA4",8209
"RUFY2",0.31,1.62,-1.31,"RUFY2",8210
"SERPINA5",0,1.31,-1.31,"SERPINA5",8211
"SIL1",0.86,2.17,-1.31,"SIL1",8212
"SLC16A11",0,1.31,-1.31,"SLC16A11",8213
"SMDT1",3.52,4.83,-1.31,"SMDT1",8214
"SREK1",2.3,3.61,-1.31,"SREK1",8215
"STARD8",0,1.31,-1.31,"STARD8",8216
"STS",0,1.31,-1.31,"STS",8217
"TFAP2B",0,1.31,-1.31,"TFAP2B",8218
"TGFB2",0,1.31,-1.31,"TGFB2",8219
"TMEM159",0.86,2.17,-1.31,"TMEM159",8220
"TRIM13",1.94,3.25,-1.31,"TRIM13",8221
"TRPV4",0,1.31,-1.31,"TRPV4",8222
"ZMIZ1",2.37,3.68,-1.31,"ZMIZ1",8223
"ZNF518A",1.5,2.81,-1.31,"ZNF518A",8224
"ZNF71",0.45,1.76,-1.31,"ZNF71",8225
"ZNF717",0.21,1.52,-1.31,"ZNF717",8226
"ZNF785",0.37,1.68,-1.31,"ZNF785",8227
"EP400NL",1.14,2.45,-1.31,"EP400NL",8228
"MCPH1",1.41,2.72,-1.31,"MCPH1",8229
"TAX1BP3",1.91,3.22,-1.31,"TAX1BP3",8230
"ATF7IP",3.13,4.44,-1.31,"ATF7IP",8231
"CREBL2",2.84,4.15,-1.31,"CREBL2",8232
"DHX36",2.76,4.07,-1.31,"DHX36",8233
"EIF1B",3.26,4.57,-1.31,"EIF1B",8234
"P4HB",4.39,5.7,-1.31,"P4HB",8235
"RPL10",8.12,9.43,-1.31,"RPL10",8236
"RPL7",6.52,7.83,-1.31,"RPL7",8237
"RPLP1",9.02,10.33,-1.31,"RPLP1",8238
"TPI1",4.28,5.6,-1.32,"TPI1",8239
"CAMLG",2.52,3.84,-1.32,"CAMLG",8240
"CAPZA2",3.31,4.63,-1.32,"CAPZA2",8241
"CNNM4",0.68,2,-1.32,"CNNM4",8242
"CRB3",0.08,1.4,-1.32,"CRB3",8243
"CTAGE5",0.67,1.99,-1.32,"CTAGE5",8244
"EIF4E3",2.73,4.05,-1.32,"EIF4E3",8245
"FAM32A",3.02,4.34,-1.32,"FAM32A",8246
"FARSA",1.85,3.17,-1.32,"FARSA",8247
"FEM1C",1.31,2.63,-1.32,"FEM1C",8248
"FUT4",0.93,2.25,-1.32,"FUT4",8249
"LRRFIP2",1.58,2.9,-1.32,"LRRFIP2",8250
"MZF1",1.6,2.92,-1.32,"MZF1",8251
"PIGO",1.06,2.38,-1.32,"PIGO",8252
"SCAMP1",1.12,2.44,-1.32,"SCAMP1",8253
"SLAIN2",1.87,3.19,-1.32,"SLAIN2",8254
"TBPL1",1.77,3.09,-1.32,"TBPL1",8255
"TMEM175",1.83,3.15,-1.32,"TMEM175",8256
"TRAF6",0.89,2.21,-1.32,"TRAF6",8257
"CGN",0,1.32,-1.32,"CGN",8258
"CHL1",0,1.32,-1.32,"CHL1",8259
"CILP",0,1.32,-1.32,"CILP",8260
"COL4A1",0,1.32,-1.32,"COL4A1",8261
"CRACR2B",0.3,1.62,-1.32,"CRACR2B",8262
"CYB5R2",0,1.32,-1.32,"CYB5R2",8263
"DPH7",1.66,2.98,-1.32,"DPH7",8264
"FAM222A",0,1.32,-1.32,"FAM222A",8265
"GRIPAP1",1.01,2.33,-1.32,"GRIPAP1",8266
"INHBA",0,1.32,-1.32,"INHBA",8267
"KIAA1217",0.15,1.47,-1.32,"KIAA1217",8268
"LRRN2",0,1.32,-1.32,"LRRN2",8269
"MAPK6",1.66,2.98,-1.32,"MAPK6",8270
"NSUN4",1.34,2.66,-1.32,"NSUN4",8271
"PDIA5",0,1.32,-1.32,"PDIA5",8272
"PJA1",1.01,2.33,-1.32,"PJA1",8273
"PRKCE",0.8,2.12,-1.32,"PRKCE",8274
"PRMT6",0.5,1.82,-1.32,"PRMT6",8275
"RBPMS",0,1.32,-1.32,"RBPMS",8276
"S1PR2",0.72,2.04,-1.32,"S1PR2",8277
"SEMA5A",0,1.32,-1.32,"SEMA5A",8278
"SIAE",0,1.32,-1.32,"SIAE",8279
"SLC19A2",0.49,1.81,-1.32,"SLC19A2",8280
"SMIM13",1.14,2.46,-1.32,"SMIM13",8281
"SOX9",0,1.32,-1.32,"SOX9",8282
"TINCR",0,1.32,-1.32,"TINCR",8283
"ZMYM1",0.8,2.12,-1.32,"ZMYM1",8284
"ZNF165",0,1.32,-1.32,"ZNF165",8285
"ZNF426",1.41,2.73,-1.32,"ZNF426",8286
"ZNF669",0,1.32,-1.32,"ZNF669",8287
"DBT",1.15,2.47,-1.32,"DBT",8288
"GOLGA4",2.8,4.12,-1.32,"GOLGA4",8289
"KPNA1",1.67,2.99,-1.32,"KPNA1",8290
"LYRM7",1.92,3.24,-1.32,"LYRM7",8291
"NXT1",1.65,2.97,-1.32,"NXT1",8292
"PRKACA",3.26,4.58,-1.32,"PRKACA",8293
"RAB5C",4.14,5.46,-1.32,"RAB5C",8294
"RPL10A",6.77,8.09,-1.32,"RPL10A",8295
"RPL13A",8.16,9.48,-1.32,"RPL13A",8296
"SEC63",2.38,3.7,-1.32,"SEC63",8297
"TMEM8A",2.01,3.33,-1.32,"TMEM8A",8298
"YKT6",2.76,4.08,-1.32,"YKT6",8299
"NCK1",2.85,4.18,-1.33,"NCK1",8300
"SF3A1",3.93,5.26,-1.33,"SF3A1",8301
"ABCB7",1.28,2.61,-1.33,"ABCB7",8302
"CSTF1",1.59,2.92,-1.33,"CSTF1",8303
"ICK",1.09,2.42,-1.33,"ICK",8304
"KIAA1671",1.68,3.01,-1.33,"KIAA1671",8305
"MAPKBP1",0.76,2.09,-1.33,"MAPKBP1",8306
"NATD1",0.31,1.64,-1.33,"NATD1",8307
"PLCD1",0.55,1.88,-1.33,"PLCD1",8308
"PMEPA1",1.78,3.11,-1.33,"PMEPA1",8309
"RBM45",0.56,1.89,-1.33,"RBM45",8310
"SLC16A6",1.3,2.63,-1.33,"SLC16A6",8311
"STRADB",0.55,1.88,-1.33,"STRADB",8312
"TTC27",1.2,2.53,-1.33,"TTC27",8313
"TUFT1",0.11,1.44,-1.33,"TUFT1",8314
"TXLNG",1.45,2.78,-1.33,"TXLNG",8315
"ZCCHC18",0.74,2.07,-1.33,"ZCCHC18",8316
"AGPAT4",0.18,1.51,-1.33,"AGPAT4",8317
"ARHGEF17",0,1.33,-1.33,"ARHGEF17",8318
"CACNA1H",0,1.33,-1.33,"CACNA1H",8319
"CCDC77",1.17,2.5,-1.33,"CCDC77",8320
"CCL28",0.94,2.27,-1.33,"CCL28",8321
"CEP295",0.81,2.14,-1.33,"CEP295",8322
"CNKSR3",0.16,1.49,-1.33,"CNKSR3",8323
"COG7",1.71,3.04,-1.33,"COG7",8324
"COPS7B",1.35,2.68,-1.33,"COPS7B",8325
"CYC1",3.13,4.46,-1.33,"CYC1",8326
"DESI1",2.35,3.68,-1.33,"DESI1",8327
"DIDO1",2.37,3.7,-1.33,"DIDO1",8328
"DMXL1",1.96,3.29,-1.33,"DMXL1",8329
"DNAAF5",0.61,1.94,-1.33,"DNAAF5",8330
"EDARADD",1.56,2.89,-1.33,"EDARADD",8331
"EXOSC2",0.94,2.27,-1.33,"EXOSC2",8332
"FAM105A",2.32,3.65,-1.33,"FAM105A",8333
"FICD",0,1.33,-1.33,"FICD",8334
"FKBP8",2.48,3.81,-1.33,"FKBP8",8335
"GNAI2",5.76,7.09,-1.33,"GNAI2",8336
"HES6",0.86,2.19,-1.33,"HES6",8337
"ING4",1.88,3.21,-1.33,"ING4",8338
"IWS1",2.35,3.68,-1.33,"IWS1",8339
"KLF13",3.46,4.79,-1.33,"KLF13",8340
"MAST2",0.25,1.58,-1.33,"MAST2",8341
"MIB2",1.27,2.6,-1.33,"MIB2",8342
"MLKL",2.28,3.61,-1.33,"MLKL",8343
"MTERF4",2.26,3.59,-1.33,"MTERF4",8344
"MYO5C",0.29,1.62,-1.33,"MYO5C",8345
"OSMR",0,1.33,-1.33,"OSMR",8346
"PAPSS1",2.33,3.66,-1.33,"PAPSS1",8347
"PBLD",0,1.33,-1.33,"PBLD",8348
"PIGK",2.11,3.44,-1.33,"PIGK",8349
"PIP4K2A",4.17,5.5,-1.33,"PIP4K2A",8350
"PNKD",2.01,3.34,-1.33,"PNKD",8351
"PPP1R1A",0,1.33,-1.33,"PPP1R1A",8352
"PRR11",0.5,1.83,-1.33,"PRR11",8353
"RABGGTB",2.54,3.87,-1.33,"RABGGTB",8354
"ROCK2",1.62,2.95,-1.33,"ROCK2",8355
"RPS27",8.63,9.96,-1.33,"RPS27",8356
"SALL2",0,1.33,-1.33,"SALL2",8357
"SCAF1",1.38,2.71,-1.33,"SCAF1",8358
"SEZ6L",0,1.33,-1.33,"SEZ6L",8359
"SLC25A44",1.27,2.6,-1.33,"SLC25A44",8360
"SLC35A4",2.57,3.9,-1.33,"SLC35A4",8361
