"","gene","score_avg","rank_avg"
"2824","CDSN",-0.366,4388.6
"2825","CDT1",-0.737,6866.7
"2826","CDV3",-0.822,7301.4
"2827","CDX1",-0.48,3937.28571428571
"2828","CDX2",-0.5625,4378.25
"2829","CDX4",-0.12,1535.66666666667
"2830","CDY1",-0.03,601
"2831","CDY1B",-0.03,557
"2832","CDY2A",-0.06,1177
"2833","CDY2B",-0.105,1234.5
"2834","CDYL",-1.25,10045.6
"2835","CDYL2",-1.362,9931
"2836","CEACAM1",-1.381,10968
"2837","CEACAM16",-0.133333333333333,1952.83333333333
"2838","CEACAM18",-0.08,1175
"2839","CEACAM19",-0.675555555555556,6172.11111111111
"2840","CEACAM20",-0.084,1445.4
"2841","CEACAM21",-0.863,7171.9
"2842","CEACAM3",-1.871,11175.1
"2843","CEACAM4",-2.906,14225
"2844","CEACAM5",-0.502222222222222,4742.55555555556
"2845","CEACAM6",-1.718,9162.6
"2846","CEACAM7",-0.503333333333333,4157
"2847","CEACAM8",-1.57,8354.16666666667
"2848","CEBPA",-1.89555555555556,11864.5555555556
"2849","CEBPB",-3.159,13967.9
"2850","CEBPD",-3.825,15169.6
"2851","CEBPE",-0.653333333333333,5575.88888888889
"2852","CEBPG",-1.04,8829.3
"2853","CEBPZ",-1.036,8699.8
"2854","CEBPZOS",-0.772857142857143,6657.57142857143
"2855","CECR1",-3.74444444444444,15172.8888888889
"2856","CECR2",-0.437142857142857,5184.28571428571
"2857","CECR6",-0.62125,5576.375
"2858","CEL",-0.405714285714286,4476.57142857143
"2859","CELA1",-0.361111111111111,3714.77777777778
"2860","CELA2A",-0.338333333333333,3732.16666666667
"2861","CELA2B",-0.531666666666667,3695.83333333333
"2862","CELA3A",-0.545,4115.75
"2863","CELA3B",-0.277142857142857,2905.57142857143
"2864","CELF1",-0.568,4924.2
"2865","CELF2",-0.519,5172.7
"2866","CELF3",-0.3975,4381.75
"2867","CELF4",-0.2575,3038.25
"2868","CELF5",-0.285555555555556,2843.55555555556
"2869","CELSR1",-1.391,10355.4
"2870","CELSR2",-0.584,5182.4
"2871","CELSR3",-0.39,3957.77777777778
"2872","CEMIP",-1.1025,8829.75
"2873","CEMP1",-0.57625,5378.625
"2874","CEND1",-0.4625,4560.125
"2875","CENPA",-0.945555555555556,8631.66666666667
"2876","CENPB",-0.713,6821.3
"2877","CENPBD1",-1.288,9349
"2878","CENPC",-0.765,6575.125
"2879","CENPE",-1.352,9531.6
"2880","CENPF",-2.039,11082.1
"2881","CENPH",-1.01,8550.6
"2882","CENPI",-0.495555555555556,4478.44444444444
"2883","CENPJ",-1.358,10703
"2884","CENPK",-1.057,8808.7
"2885","CENPL",-1.183,8760
"2886","CENPM",-1.11,8199.8
"2887","CENPN",-1.02,7839.4
"2888","CENPO",-0.68,5928.1
"2889","CENPP",-0.837,7538.1
"2890","CENPQ",-1.086,9061.9
"2891","CENPT",-0.909,7747.8
"2892","CENPU",-1.46571428571429,10180
"2893","CENPV",-1.079,9452.1
"2894","CENPW",-1.75,11527.3
"2895","CEP104",-1.162,9415.3
"2896","CEP112",-1.719,11591.8
"2897","CEP120",-1.299,10025.6
"2898","CEP128",-1.859,12206.7
"2899","CEP131",-1.37142857142857,10023.8571428571
"2900","CEP135",-1.067,8705.4
"2901","CEP152",-1.007,8274.7
"2902","CEP162",-1.06571428571429,8356.71428571429
"2903","CEP164",-0.849,7005.1
"2904","CEP170",-1.927,12900.8
"2905","CEP170B",-0.581,5172.2
"2906","CEP19",-1.482,10031.8
"2907","CEP192",-0.784,6638
"2908","CEP250",-0.708,5714.9
"2909","CEP290",-0.962,7528.3
"2910","CEP295",-0.941428571428572,7518.85714285714
"2911","CEP350",-1.331,10613.1
"2912","CEP41",-1.23,8851.5
"2913","CEP44",-0.856,7127.3
"2914","CEP55",-1.182,7720
"2915","CEP57",-0.748,6646.9
"2916","CEP57L1",-0.902,8006.4
"2917","CEP63",-1.276,10255.3
"2918","CEP68",-1.635,11875.3
"2919","CEP70",-1.811,11638.5
"2920","CEP72",-1.471,10172.2
"2921","CEP76",-0.561,5316.8
"2922","CEP78",-1.942,12615.3
"2923","CEP83",-1.41857142857143,10445.5714285714
"2924","CEP85",-0.938,7477.6
"2925","CEP85L",-0.58,5403.3
"2926","CEP89",-1.07888888888889,7765.88888888889
"2927","CEP95",-1.081,9213.2
"2928","CEP97",-1.002,8810.9
"2929","CEPT1",-2.006,13268.2
"2930","CER1",-0.298333333333333,3290.33333333333
"2931","CERCAM",-2.031,12982.3
"2932","CERK",-1.401,11269.2
"2933","CERKL",-0.89375,7581.75
"2934","CERS1",-0.161428571428571,2404.42857142857
"2935","CERS2",-0.859,7410.6
"2936","CERS3",-0.227142857142857,2285.57142857143
"2937","CERS4",-1.82,12439.2
"2938","CERS5",-0.657,5703
"2939","CERS6",-2.462,12682.3
"2940","CES1",-1.72333333333333,11877.5555555556
"2941","CES2",-1.386,9365.2
"2942","CES3",-0.325,3407.25
"2943","CES4A",-1.196,9454.2
"2944","CES5A",-0.308,3752.2
"2945","CETN1",-0.0433333333333333,672.666666666667
"2946","CETN2",-1.418,10241.7
"2947","CETN3",-1.145,8974.5
"2948","CETP",-1.73666666666667,11155.2222222222
"2949","CFAP126",-0.6525,6874
"2950","CFAP20",-0.59,5182.28571428571
"2951","CFAP221",-0.904,6171.6
"2952","CFAP36",-1.72142857142857,12077
"2953","CFAP43",-1.276,8756.4
"2954","CFAP44",-0.998571428571429,8228.42857142857
"2955","CFAP45",-0.774,6665.6
"2956","CFAP46",-0.3425,3267
"2957","CFAP52",-0.4775,4937.75
"2958","CFAP53",-0.7025,7214.75
"2959","CFAP54",-1.0125,10124.5
"2960","CFAP57",-0.45,5088
"2961","CFAP58",-0.37,4033.25
"2962","CFAP61",-0.3,3605
"2963","CFAP69",-0.785,5697
"2964","CFAP70",-0.941428571428571,7399.85714285714
"2965","CFAP74",-0.62,5797.4
"2966","CFAP97",-0.97,7889
"2967","CFAP99",-0.1025,1442.5
"2968","CFB",-2.15888888888889,13015.3333333333
"2969","CFC1",-0.756666666666667,7699
"2970","CFC1B",-0.46,5917.5
"2971","CFD",-4.676,15624.6
"2972","CFDP1",-0.609,5721.2
"2973","CFH",-2.94,14551.3
"2974","CFHR1",-1.17875,6700
"2975","CFHR3",-0.465714285714286,4604.42857142857
"2976","CFHR4",-1.02333333333333,6043.83333333333
"2977","CFHR5",-0.543333333333333,4579
"2978","CFI",-2.847,12532.6
"2979","CFL1",-0.545,5529.6
"2980","CFL2",-2.002,12915.2
"2981","CFLAR",-1.157,9334.5
"2982","CFP",-4.471,15583.9
"2983","CFTR",-0.667142857142857,3769
"2984","CGA",-0.28,3111.77777777778
"2985","CGB1",-0.0475,1086.25
"2986","CGB2",-0.04,1048.25
"2987","CGB5",-0.1325,2004.5
"2988","CGB7",-0.28,3118.6
"2989","CGB8",-0.065,1383.25
"2990","CGGBP1",-0.596,5366.2
"2991","CGN",-0.714,6090.3
"2992","CGNL1",-0.626666666666667,5532.33333333333
"2993","CGREF1",-0.4475,4952.125
"2994","CGRRF1",-0.958,7493.1
"2995","CH17.140K24.5",-0.03,742
"2996","CH17.140K24.8",-1.18,9043
"2997","CH17.270A2.2",-0.695,4520
"2998","CH17.360D5.1",-0.02,634
"2999","CH25H",-2.605,12936.9
"3000","CH507.42P11.1",-0.26,2645
"3001","CH507.42P11.8",-1.155,9646
"3002","CH507.9B2.2",0,690
"3003","CH507.9B2.3",-0.61,6523.33333333333
"3004","CH507.9B2.4",-1.08,8336
"3005","CH507.9B2.5",-1.015,8693.75
"3006","CH507.9B2.9",-0.6475,6060.25
"3007","CHAC1",-2.03111111111111,12835.2222222222
"3008","CHAC2",-1.262,9681.3
"3009","CHAD",-0.9875,6355
"3010","CHADL",-0.48875,4958.875
"3011","CHAF1A",-1.409,10710.4
"3012","CHAF1B",-0.832,7100.4
"3013","CHAMP1",-0.94,8285.8
"3014","CHAT",-0.0633333333333333,1044.33333333333
"3015","CHCHD1",-0.755555555555556,5973.77777777778
"3016","CHCHD10",-1.68666666666667,12009.5555555556
"3017","CHCHD2",-0.65,5932.33333333333
"3018","CHCHD3",-1.07444444444444,9031.22222222222
"3019","CHCHD4",-0.895555555555556,7940
"3020","CHCHD5",-0.762222222222222,6101
"3021","CHCHD6",-1.62888888888889,11731
"3022","CHCHD7",-1.51444444444444,9516.55555555555
"3023","CHD1",-0.988,7921.7
"3024","CHD1L",-1.29,9532.3
"3025","CHD2",-0.913,7887.1
"3026","CHD3",-1.022,8746.7
"3027","CHD4",-0.74,5981.6
"3028","CHD5",-0.225714285714286,2568.71428571429
"3029","CHD6",-1.034,8239.3
"3030","CHD7",-2.877,14549.1
"3031","CHD8",-0.819,7106.7
"3032","CHD9",-1.658,12316.6
"3033","CHDH",-1.34111111111111,8410.66666666667
"3034","CHEK1",-0.841,6950.4
"3035","CHEK2",-1.085,9240.7
"3036","CHERP",-1.118,9480.4
"3037","CHFR",-0.577,5206.5
"3038","CHGA",-0.958571428571429,6047.71428571429
"3039","CHGB",-1.52333333333333,10316.6666666667
"3040","CHI3L1",-2.698,11330.9
"3041","CHI3L2",-2.531,13846.7
"3042","CHIA",-0.775,7862.66666666667
"3043","CHIC1",-0.763,6557.7
"3044","CHIC2",-1.18,8923.1
"3045","CHID1",-2.123,13314
"3046","CHIT1",-2.57,13342.125
"3047","CHKA",-2.329,13902.6
"3048","CHKB",-1.121,8535
"3049","CHKB.CPT1B",-0.545714285714286,4868
"3050","CHL1",-1.283,9324.4
"3051","CHM",-1.113,9646.8
"3052","CHML",-1.682,12241.7
"3053","CHMP1A",-0.485,4535.1
"3054","CHMP1B",-1.537,11281.4
"3055","CHMP2A",-0.97,7703.2
"3056","CHMP2B",-1.144,9466.2
"3057","CHMP3",-1.332,10586.9
"3058","CHMP4A",-0.448,4195.1
"3059","CHMP4B",-1.176,9360.7
"3060","CHMP4C",-1.06,9241.2
"3061","CHMP5",-0.652,5667.4
"3062","CHMP6",-0.823,6580.4
"3063","CHMP7",-1.311,9509.7
"3064","CHN1",-1.875,10880.5
"3065","CHN2",-2.756,14599.8
"3066","CHODL",-0.6125,5966
"3067","CHORDC1",-0.671,5364.4
"3068","CHP1",-1.087,9171.4
"3069","CHP2",-0.525,4592.5
"3070","CHPF",-2.313,11710.7
"3071","CHPF2",-1.07,9157.1
"3072","CHPT1",-2.37444444444444,13836.7777777778
"3073","CHRAC1",-0.996,8249.1
"3074","CHRD",-0.418888888888889,4224.88888888889
"3075","CHRDL1",-0.6125,5722.125
"3076","CHRDL2",-0.66,6072.85714285714
"3077","CHRFAM7A",-0.7675,6509
"3078","CHRM1",-0.17,2325.83333333333
"3079","CHRM2",-1.184,5980.4
"3080","CHRM3",-0.63,6404.75
"3081","CHRM4",-0.4,3771.25
"3082","CHRM5",-0.25375,2785.125
"3083","CHRNA1",-0.905,7554.3
"3084","CHRNA10",-0.9825,8276.375
"3085","CHRNA2",-0.312857142857143,2738.42857142857
"3086","CHRNA3",-0.184,2420.8
"3087","CHRNA4",-0.248,3116.2
"3088","CHRNA5",-0.633333333333333,5881.33333333333
"3089","CHRNA6",-1.424,9671.3
"3090","CHRNA7",-0.8775,8111.75
"3091","CHRNA9",-0.258333333333333,3281.16666666667
"3092","CHRNB1",-0.951,8140
"3093","CHRNB2",-0.586666666666667,4875.66666666667
"3094","CHRNB3",-0.388,4070.4
"3095","CHRNB4",-0.513333333333333,4933.16666666667
"3096","CHRND",-0.0766666666666667,1189.83333333333
"3097","CHRNE",-1.207,10180.2
"3098","CHRNG",-0.37,3507.2
"3099","CHST1",-0.773333333333333,6567.22222222222
"3100","CHST10",-0.997,8434.1
"3101","CHST11",-0.271,3028.3
"3102","CHST12",-1.499,10936.5
"3103","CHST13",-1.39666666666667,11577.6666666667
"3104","CHST14",-0.892,7775.8
"3105","CHST15",-3.28,15009.5
"3106","CHST2",-2.249,12810.6
"3107","CHST3",-0.465555555555556,4640.55555555556
"3108","CHST4",-0.172,2207.6
"3109","CHST5",-0.193333333333333,2304.83333333333
"3110","CHST6",-0.47,5036.25
"3111","CHST7",-1.392,10806.9
"3112","CHST8",-0.27,2610.2
"3113","CHST9",-0.14,2067.85714285714
"3114","CHSY1",-1.495,10769.7
"3115","CHSY3",-0.285555555555556,2897.66666666667
"3116","CHTF18",-1.012,8638
"3117","CHTF8",-1.046,8452.4
"3118","CHTOP",-1.049,8137
"3119","CHUK",-1.278,8669.6
"3120","CHURC1",-1.103,8557.8
"3121","CHURC1.FNTB",-0.728571428571429,6455.71428571429
"3122","CIAO1",-0.651,5436.9
"3123","CIAPIN1",-0.817,7037.7
"3124","CIART",-0.724285714285714,5966.85714285714
"3125","CIB1",-0.571,5082.3
"3126","CIB2",-0.903333333333333,7831.66666666667
"3127","CIB3",-1.03857142857143,7432
"3128","CIB4",-0.178,2216.8
"3129","CIC",-0.75,6574.3
"3130","CIDEA",-0.291666666666667,3285
"3131","CIDEB",-1.392,10893.7
"3132","CIDEC",-0.755,6135.625
"3133","CIITA",-3.419,15168.3
"3134","CILP",-0.592222222222222,4468
"3135","CILP2",-0.29,3302.28571428571
"3136","CINP",-1.004,7861.8
"3137","CIPC",-1.16,9067.71428571429
"3138","CIR1",-1.239,8506.1
"3139","CIRBP",-0.915,7349.6
"3140","CISD1",-1.14111111111111,9378.55555555555
"3141","CISD2",-1.17888888888889,8595.33333333333
"3142","CISD3",-1.17,8590.77777777778
"3143","CISH",-1.523,10804.5
"3144","CIT",-0.85,7038
"3145","CITED1",-0.594285714285714,5753
"3146","CITED2",-2.034,13261.4
"3147","CITED4",-0.899,7429.2
"3148","CIZ1",-0.63,5445.4
"3149","CKAP2",-0.799,6244.9
"3150","CKAP2L",-0.933,7480.7
"3151","CKAP4",-3.591,14918
"3152","CKAP5",-1.033,8604.6
"3153","CKB",-2.308,13331.9
"3154","CKLF",-0.98,8180.1
"3155","CKLF.CMTM1",-0.451666666666667,4750.5
"3156","CKM",-0.99625,6278.75
"3157","CKMT1A",-0.108333333333333,1506.5
"3158","CKMT1B",-0.1,1250
"3159","CKMT2",-0.677142857142857,5742
"3160","CKS1B",-1.678,11238.3
"3161","CKS2",-1.078,8633.8
"3162","CLASP1",-0.634,6023.6
"3163","CLASP2",-1.415,10974.5
"3164","CLASRP",-1.166,9980.5
"3165","CLC",-2.26666666666667,10463.6666666667
"3166","CLCA1",-0.385,3269.83333333333
"3167","CLCA2",-0.638,5222.2
"3168","CLCA4",-0.248,3185.4
"3169","CLCC1",-1.723,11955.6
"3170","CLCF1",-1.604,11918.5
"3171","CLCN1",-0.402857142857143,4842.57142857143
"3172","CLCN2",-0.548888888888889,4878.44444444444
"3173","CLCN3",-1.575,11383.9
"3174","CLCN4",-1.599,10561.5
"3175","CLCN5",-1.208,10072.6
"3176","CLCN6",-1.44,11325.9
"3177","CLCN7",-1.712,11593.2
"3178","CLCNKA",-0.158333333333333,1756.16666666667
"3179","CLCNKB",-0.018,478.6
"3180","CLDN1",-2.348,12392.2
"3181","CLDN10",-0.96125,7719.75
"3182","CLDN11",-1.31666666666667,8910
"3183","CLDN12",-1.093,8411.6
"3184","CLDN14",-0.92,7627.11111111111
"3185","CLDN15",-1.454,10202
"3186","CLDN16",-0.5,5411.85714285714
"3187","CLDN17",-0.07,604
"3188","CLDN18",-0.282857142857143,3109.85714285714
"3189","CLDN19",-0.274285714285714,3359
"3190","CLDN2",-0.368333333333333,3131.66666666667
"3191","CLDN20",-0.876666666666667,8154.16666666667
"3192","CLDN22",-0.71,5443
"3193","CLDN23",-1.038,8721.6
"3194","CLDN24",-0.106666666666667,1304.66666666667
"3195","CLDN25",-0.176666666666667,2278.33333333333
"3196","CLDN3",-1.50111111111111,9997.55555555555
"3197","CLDN4",-1.12,7616.4
"3198","CLDN5",-4.77,13624.5555555556
"3199","CLDN6",-0.23,3201.2
"3200","CLDN7",-1.891,12381.3
"3201","CLDN8",-0.222,1941.4
"3202","CLDN9",-0.53,5036.5
"3203","CLDND1",-1.132,9025
"3204","CLDND2",-0.848,7725.8
"3205","CLEC10A",-4.883,15665.6
"3206","CLEC11A",-1.964,12895.8
"3207","CLEC12A",-3.605,15161.3
"3208","CLEC12B",-0.57375,5112
"3209","CLEC14A",-4.18555555555556,13526.7777777778
"3210","CLEC16A",-0.974,8661.4
"3211","CLEC17A",-2.13777777777778,11048.2222222222
"3212","CLEC18A",-0.54125,5506.25
"3213","CLEC18B",-0.26,2718.75
"3214","CLEC18C",-0.178333333333333,2153.5
"3215","CLEC19A",-0.296666666666667,3403.83333333333
"3216","CLEC1A",-2.18,12134.4
"3217","CLEC1B",-1.18,8340.33333333333
"3218","CLEC2A",-0.18,2420.5
"3219","CLEC2B",-2.186,13496.7
"3220","CLEC2D",-0.435,4196
"3221","CLEC2L",-0.138571428571429,2009.57142857143
"3222","CLEC3A",-0.376666666666667,2912.16666666667
"3223","CLEC3B",-1.55,10472.4
"3224","CLEC4A",-3.707,15311.4
"3225","CLEC4C",-1.32375,9750.875
"3226","CLEC4D",-1.924,12506.3
"3227","CLEC4E",-4.318,15455.6
"3228","CLEC4F",-1.352,9852.6
"3229","CLEC4G",-1.6425,10807.875
"3230","CLEC4M",-1.04,8018.28571428571
"3231","CLEC5A",-3.649,15193.8
"3232","CLEC6A",-0.665714285714286,6728.85714285714
"3233","CLEC7A",-4.27,15568.6
"3234","CLEC9A",-3.86,13754.4444444444
"3235","CLECL1",-3.719,15296.8
"3236","CLGN",-0.90875,8019
"3237","CLHC1",-0.927,7159.8
"3238","CLIC1",-0.453,4494.7
"3239","CLIC2",-4.429,15456.3
"3240","CLIC3",-4.485,15406.8
"3241","CLIC4",-3.91333333333333,15484.3333333333
"3242","CLIC5",-1.64,12001.3
"3243","CLIC6",-0.635,5468.375
"3244","CLINT1",-1.424,10551.6
"3245","CLIP1",-0.505,4417.2
"3246","CLIP2",-1.079,9206.4
"3247","CLIP3",-0.895555555555556,7414.55555555556
"3248","CLIP4",-1.512,11589.3
"3249","CLK1",-0.482,4458.4
"3250","CLK2",-1.079,8685.2
"3251","CLK3",-0.556,5279.9
"3252","CLK4",-0.843,7544.9
"3253","CLLU1",-0.73,7116.25
"3254","CLLU1OS",-0.81,8104.66666666667
"3255","CLMN",-1.995,12720.6
"3256","CLMP",-0.657,6397.2
"3257","CLN5",-1.361,10510
"3258","CLN6",-1.133,9489
"3259","CLN8",-1.719,12164.9
"3260","CLNK",-1.961,11753.5
"3261","CLNS1A",-0.784,6845.5
"3262","CLOCK",-1.344,10354.3
"3263","CLP1",-1.226,9803
"3264","CLPB",-0.792222222222222,7337.55555555556
"3265","CLPP",-0.48,4047
"3266","CLPS",-1.486,7342
"3267","CLPSL1",-0.378,3689.6
"3268","CLPSL2",-0.2825,3633.25
"3269","CLPTM1",-1.306,9957.2
"3270","CLPTM1L",-1.974,11492
"3271","CLPX",-0.541111111111111,4488.77777777778
"3272","CLRN1",-0.234,3136.6
"3273","CLRN2",-1.59,8143.66666666667
"3274","CLRN3",-0.268888888888889,2890.33333333333
"3275","CLSPN",-1.266,9467.7
"3276","CLSTN1",-0.684,5957.2
"3277","CLSTN2",-0.437777777777778,4271
"3278","CLSTN3",-0.974,8631
"3279","CLTA",-1.399,10418.3
"3280","CLTB",-0.819,6758
"3281","CLTC",-1.349,9073.3
"3282","CLTCL1",-0.637777777777778,5880.11111111111
"3283","CLU",-5.791,15336.6
"3284","CLUAP1",-0.973,8734.5
"3285","CLUH",-1.011,7815.7
"3286","CLUL1",-0.141428571428571,2109.71428571429
"3287","CLVS1",-0.48875,4374.25
"3288","CLVS2",-0.32,3897.5
"3289","CLYBL",-0.776666666666667,6901.11111111111
"3290","CMA1",-3.891,14021.2
"3291","CMAS",-0.592,5299.6
"3292","CMBL",-1.315,8052.1
"3293","CMC1",-2.84555555555556,14124.7777777778
"3294","CMC2",-0.665555555555556,5181.66666666667
"3295","CMC4",-0.79375,6897.625
"3296","CMIP",-1.405,10864.7
"3297","CMKLR1",-2.555,14152
"3298","CMPK1",-0.958,7431.6
"3299","CMPK2",-1.35222222222222,10900.3333333333
"3300","CMSS1",-1.095,9121.9
"3301","CMTM1",-0.58,6091.14285714286
"3302","CMTM2",-1.68222222222222,7910.44444444444
"3303","CMTM3",-0.543,5000.5
"3304","CMTM4",-0.734,6455.1
"3305","CMTM5",-0.16,2450
"3306","CMTM6",-1.622,11662.9
"3307","CMTM7",-0.979,8301.2
"3308","CMTM8",-2.11,13312.5
"3309","CMTR1",-0.955,7499.5
"3310","CMTR2",-0.9375,7716.75
"3311","CMYA5",-0.628888888888889,5488.55555555556
"3312","CNBD1",-0.115,1555.83333333333
"3313","CNBD2",-0.484,4518.7
"3314","CNBP",-0.57,5254.3
"3315","CNDP1",-0.44625,4411.25
"3316","CNDP2",-1.625,11297.7
"3317","CNEP1R1",-0.876,6068.3
"3318","CNFN",-2.10888888888889,12592.8888888889
"3319","CNGA1",-0.41125,3952.625
"3320","CNGA2",-0.133333333333333,1726
"3321","CNGA3",-0.146,1778.8
"3322","CNGA4",-0.358333333333333,3361.5
"3323","CNGB1",-0.361428571428571,3625
"3324","CNGB3",-0.341428571428571,2960
"3325","CNIH1",-1.58625,10695.125
"3326","CNIH2",-0.6,5640.11111111111
"3327","CNIH3",-0.69,5860.5
"3328","CNIH4",-1.243,10246
"3329","CNKSR1",-1.679,11266.4
"3330","CNKSR2",-1.294,9916.3
"3331","CNKSR3",-1.498,10344.6
"3332","CNN1",-0.256666666666667,2393.77777777778
"3333","CNN2",-1.282,9402.8
"3334","CNN3",-3.761,13993.9
"3335","CNNM1",-0.211428571428571,2948.42857142857
"3336","CNNM2",-0.755,6818.3
"3337","CNNM3",-1.031,8957.9
"3338","CNNM4",-1.215,9491.7
"3339","CNOT1",-0.625,5383.6
"3340","CNOT10",-0.96,7698.2
"3341","CNOT11",-1.034,8406
"3342","CNOT2",-0.762,6953.4
"3343","CNOT3",-0.834,7176
"3344","CNOT4",-0.775,6903
"3345","CNOT6",-1.011,6293.7
"3346","CNOT6L",-0.791,7195.3
"3347","CNOT7",-0.716,6586.5
"3348","CNOT8",-1.126,8630.5
"3349","CNP",-0.797,7005.8
"3350","CNPPD1",-1.14,9452.8
"3351","CNPY1",-0.0966666666666667,1187.66666666667
"3352","CNPY2",-1.318,10029
"3353","CNPY3",-1.666,12430.4
"3354","CNPY4",-0.817,7159.8
"3355","CNR1",-1.513,11301.5
"3356","CNR2",-3.021,14255.3
"3357","CNRIP1",-4.072,15468.4
"3358","CNST",-1.262,10148.3
"3359","CNTD1",-0.44,4185.8
"3360","CNTD2",-0.542857142857143,4920
"3361","CNTF",-0.335714285714286,3918.14285714286
"3362","CNTFR",-0.14625,1475.75
"3363","CNTLN",-2.21,13023.8
"3364","CNTN1",-0.31,3646.71428571429
"3365","CNTN2",-0.358571428571429,4425.71428571429
"3366","CNTN3",-0.0911111111111111,1245.88888888889
"3367","CNTN4",-0.521111111111111,4932.77777777778
"3368","CNTN5",-0.188571428571429,2485.28571428571
"3369","CNTN6",-0.168333333333333,2167.5
"3370","CNTNAP1",-0.792222222222222,7538.55555555556
"3371","CNTNAP2",-1.456,9729.1
"3372","CNTNAP3",-0.94,7786.66666666667
"3373","CNTNAP3B",-1.21555555555556,9311.33333333333
"3374","CNTNAP4",-0.163333333333333,1880.33333333333
"3375","CNTNAP5",-0.124,1773.8
"3376","CNTRL",-0.939,8008.7
"3377","CNTROB",-0.877,7534.4
"3378","COA1",-1.15777777777778,9610.88888888889
"3379","COA3",-0.797777777777778,7265.55555555556
"3380","COA4",-0.763333333333333,5889
"3381","COA5",-0.733333333333333,6490.22222222222
"3382","COA6",-0.515555555555556,4917.11111111111
"3383","COA7",-0.997142857142857,8089.28571428571
"3384","COASY",-1.04222222222222,7874.66666666667
"3385","COBL",-0.638888888888889,5549.33333333333
"3386","COBLL1",-3.634,15233.6
"3387","COCH",-2.578,14338.8
"3388","COG1",-0.916,7446.1
"3389","COG2",-0.787,7037
"3390","COG3",-1.093,8845.7
"3391","COG4",-0.641,5787.8
"3392","COG5",-0.834,7186.8
"3393","COG6",-0.942,8249.4
"3394","COG7",-0.738,6586.9
"3395","COIL",-1.171,8717.5
"3396","COL10A1",-0.727777777777778,5631.44444444444
"3397","COL11A1",-0.324285714285714,3166.42857142857
"3398","COL11A2",-0.52375,5391.625
"3399","COL12A1",-1.02333333333333,8729.88888888889
"3400","COL13A1",-1.91777777777778,12235.2222222222
"3401","COL14A1",-0.578888888888889,5176.77777777778
"3402","COL15A1",-2.98,12645.4444444444
"3403","COL16A1",-0.564444444444444,5130.55555555556
"3404","COL17A1",-0.877777777777778,7131.66666666667
"3405","COL18A1",-2.287,12537
"3406","COL19A1",-2.363,13742.6
"3407","COL1A1",-2.047,10762.5
"3408","COL1A2",-1.93,10777.5
"3409","COL20A1",-0.548,4701.4
"3410","COL21A1",-0.783333333333333,6450.88888888889
"3411","COL22A1",-0.345,3702.625
"3412","COL23A1",-1.40875,10731
"3413","COL24A1",-0.762,6596
"3414","COL25A1",-0.27625,3062.125
"3415","COL26A1",-0.274285714285714,3403.42857142857
"3416","COL27A1",-1.15666666666667,8326.11111111111
"3417","COL28A1",-0.417142857142857,3897.57142857143
"3418","COL2A1",-0.26625,2619.125
"3419","COL3A1",-1.748,9767.5
"3420","COL4A1",-3.98111111111111,13138.7777777778
"3421","COL4A2",-3.685,13204.1
"3422","COL4A3",-1.913,12775.6
"3423","COL4A3BP",-0.706,6573.6
"3424","COL4A4",-1.737,11923.8
"3425","COL4A5",-0.576666666666667,5330.44444444444
"3426","COL4A6",-0.156666666666667,2010.66666666667
"3427","COL5A1",-0.763333333333333,6735
"3428","COL5A2",-1.06777777777778,9106.77777777778
"3429","COL5A3",-0.793,6041.1
"3430","COL6A1",-1.887,11349.1
"3431","COL6A2",-2.365,13972
"3432","COL6A3",-1.174,8912.2
"3433","COL6A5",-0.245,2987.83333333333
"3434","COL6A6",-0.54125,3340.125
"3435","COL7A1",-0.547777777777778,4646.77777777778
"3436","COL8A1",-0.984444444444444,7773.55555555556
"3437","COL8A2",-1.27333333333333,9605.11111111111
"3438","COL9A1",-0.32625,3496
"3439","COL9A2",-1.203,9388.5
"3440","COL9A3",-2.457,13744.5
"3441","COLCA2",-0.371428571428571,3400
"3442","COLEC10",-0.302857142857143,3761.42857142857
"3443","COLEC11",-1.06375,9404.125
"3444","COLEC12",-1.514,10175.4
"3445","COLGALT1",-2.16375,13193.125
"3446","COLGALT2",-1.26875,8108.125
"3447","COLQ",-1.593,11372.4
"3448","COMMD1",-1.225,9461.9
"3449","COMMD10",-1.011,8126.1
"3450","COMMD2",-0.801,7180.2
"3451","COMMD3",-1.25,9951.7
"3452","COMMD3.BMI1",-1.484,11512
"3453","COMMD4",-0.778,6942.5
"3454","COMMD5",-0.827,7370.6
"3455","COMMD6",-0.925,7626.2
"3456","COMMD7",-0.664,5535.3
"3457","COMMD8",-0.676,6243.4
"3458","COMMD9",-1.302,10698.7
"3459","COMP",-0.31625,3583.75
"3460","COMT",-1.74222222222222,12503.4444444444
"3461","COMTD1",-1.38444444444444,10252.2222222222
"3462","COPA",-1.418,10186.2
"3463","COPB1",-0.748,6543.5
"3464","COPB2",-1.026,8352.3
